movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt3565136,Eternal Quon 2: Dancing Orchid in Chaos,2011,,48 min,"Animation, Action, Fantasy",6.5,"Flower drawings are being found near murder victims around the city, leading investigators to assume that the flowers depicted are used to drug the victims. Meanwhile, a new Attractor appears with the ability to talk to plants.",Umanosuke Iida,/name/nm0407341/,"Leraldo Anzaldua, 
Marcy Bannor, 
Jessica Boone, 
Elizabeth Bunch","/name/nm1453891/,/name/nm0052445/,/name/nm1365209/,/name/nm1510047/",131.0,
tt16425056,Fallen Angels,2021,,92 min,"Action, Fantasy",,Add a Plot,"Günther Brandl, 
Helmut Brandl",/name/nm4508685/,"Günther Brandl, 
Monika Brandl, 
Herbert Meilhammer, 
Helmut Brandl","/name/nm4508386/,/name/nm4508685/,/name/nm5169603/,/name/nm5169335/,/name/nm4508386/",,
tt0422617,Lastikman,2004,,,"Action, Comedy, Fantasy",5.4,Add a Plot,"Mac Alejandre, 
Regiben Romana",/name/nm1246883/,"Mark Bautista, 
Sarah Geronimo, 
Cherie Gil, 
John Estrada","/name/nm0738762/,/name/nm1400989/,/name/nm1402187/,/name/nm0317737/,/name/nm0261824/",48.0,
tt4165118,The Stranger,II,,,"Action, Drama, Fantasy",,"Boundaries between good and evil have been blurred, two young lovers try to get out of a nameless city ruled by Evil. Just as their plan seems to be coming together, a mysterious stranger puts them on a dangerous course.",Nicola Barnaba,/name/nm0055348/,,,,
tt13430060,Vikings - Angel of Death,,,,"Action, Adventure, Fantasy",,Viking fantasy action and adventure film.,Rick Roberts,/name/nm2509927/,,,,
tt16223868,Superwoman and the Shady Lady,2022,,125 min,"Action, Adventure, Fantasy",,"Cerebral Cinema and The WON Radio Network present to you Superwoman. Yes Superwoman, the dynamic crime-fighter. Superwoman, the champion of justice. Superwoman, who in truth is mild-mannered Chicago news reporter Emily Nessbocker.",Anthony Applegate,/name/nm5256958/,"Katarina Araneta, 
David Bodtcher, 
Smurf Brown, 
Clifton Charles Carter Jr.","/name/nm12867875/,/name/nm6134813/,/name/nm12855345/,/name/nm12855344/",,
tt0361578,Enteng the Dragon,1988,,,"Action, Comedy, Fantasy",4.8,"SIMPLE FOLK ENTENG SAVES THE KIDNAPPED, YOUNG HEIR OF A CHINESE DYNASTY.",Romy Villaflor,/name/nm1047107/,"Dolphy, 
Vandolph, 
Dang Cecilio, 
Eddie Garcia","/name/nm1006879/,/name/nm1258739/,/name/nm0147720/,/name/nm0305182/",9.0,
tt2088775,Giai Cuu Than Chet,2009,,,"Action, Comedy, Fantasy",5.3,"After watching a film Nu Hon Than Chet, a dreamy clumsy high-school girl An wishes that she can meet a Prince Reaper that helps her to complete her dream. As her wish, An runs into this ...                See full summary »",Quang Dung Nguyen,/name/nm0629075/,"Chi Thien, 
Minh Hang, 
Dong Nhi, 
Tuong Vy","/name/nm4729977/,/name/nm4730826/,/name/nm10770492/,/name/nm8820917/",78.0,
tt0098118,Raiders of the Magic Ivory,1988,,87 min,"Action, Adventure, Fantasy",4.6,"Two mercenaries are hired by a Chinese businessman to find an ivory tablet that supposedly has magic powers and is hidden deep in the jungles of North Vietnam, protected by soldiers, ...                See full summary »",Tonino Ricci,/name/nm0723260/,"James Mitchum, 
Christopher Ahrens, 
Charles Rack, 
Franklin Dominguez","/name/nm0593848/,/name/nm0014311/,/name/nm1391234/,/name/nm0231519/",74.0,
tt12537304,Black Moon,,,,"Action, Adventure, Fantasy",,Add a Plot,,,,,,
tt1439532,Gladiator Games,2010,,100 min,"Action, Adventure, Fantasy",4.1,"In a distant time and place, power is decided by a cruel game in which two teams of gladiators fight in a vast arena.",Stefano Milla,/name/nm3375413/,"Francesco Chinchella, 
Suzi Lorraine, 
Maurizio Corigliano, 
Paolo Tonti","/name/nm3020450/,/name/nm1217063/,/name/nm3460483/,/name/nm3461560/",78.0,
tt0109213,Crystal Fortune Run,1994,,84 min,"Action, Crime, Fantasy",5.3,Add a Plot,Kin-sang Lee,/name/nm0497016/,"Man Cheung, 
Simon Yam, 
Anita Yuen, 
Kirk Wong","/name/nm0156522/,/name/nm0945189/,/name/nm0950703/,/name/nm0939202/",45.0,
tt0296605,Dragon Tuka,1996,,84 min,"Action, Comedy, Fantasy",5.5,A simple man is sent back in time by a mysterious old man. There he must defeat a dragon with the help of an alien being.,Hyung-rae Shim,/name/nm0405374/,"Hyung-rae Shim, 
Hyeon-gon Kim, 
Jong-cheol Yang, 
Sang-jin Han","/name/nm0405374/,/name/nm1114398/,/name/nm1229332/,/name/nm1227735/",40.0,
tt2170114,Heaven Is Hell,2014,,115 min,"Action, Comedy, Fantasy",6.9,"After an untimely death, a devout Christian finds her beliefs shattered when she awakens in a war-ravaged Heaven and joins a rogue band of biblical characters battling against a corrupt God and a treacherous archangel.","Mike Meyer, 
Chris Sato",/name/nm2037735/,"Lindsey Marks, 
Christopher Marcum, 
Ethan Henry, 
Mark ViaFranco","/name/nm2178332/,/name/nm4866860/,/name/nm4101991/,/name/nm3332649/,/name/nm4832947/",54.0,
tt7554460,"Brother Grimm, Brother Grimm",,,,"Action, Family, Fantasy",,"The brothers Wilhelm Grimm and Jacob Grimm were great German scholars of the 18th Century, who concentrated their studies in the origin and development of the language of their country. It ...                See full summary »",Luiz Duarte,/name/nm7196971/,Adriana Ferreyr,/name/nm1222268/,,
tt4164744,Hell Teacher Nube: At 0 a.m. Nube Dies!!,1997,,45 min,"Animation, Action, Fantasy",5.9,"Nube gets a new student called Jun Kagami, a shy boy who has just transferred to Doumori Elementary School. Due to his insecurities, Jun believes that his only friend is a mysterious clown ...                See full summary »",Yukio Kaizawa,/name/nm1045718/,"Toshiko Fujita, 
Rumi Kasahara, 
Tsutomu Kashiwakura, 
Ginzô Matsuo","/name/nm0297847/,/name/nm0440382/,/name/nm0440576/,/name/nm0559604/",20.0,
tt0293072,Darna at ang babaeng lawin,1952,,,"Action, Fantasy",7.0,Darna and her brother Ding battle a woman who has the wings of a hawk.,Carlos Vander Tolosa,/name/nm0866204/,"Rosa Del Rosario, 
Elvira Reyes, 
Ben Rubio, 
Mila Nimfa","/name/nm0215859/,/name/nm1034419/,/name/nm0748308/,/name/nm1031657/",8.0,
tt0203520,Gekko kamen,1982,,108 min,"Action, Adventure, Fantasy",5.8,Add a Plot,Yukihiro Sawada,/name/nm0767992/,"Takeo Chii, 
Etsuko Shihomi, 
Daijirô Harada, 
Yoshiro Uchida","/name/nm0157384/,/name/nm0793399/,/name/nm0361717/,/name/nm0879761/",47.0,
tt0371170,Sarvadhikari,1951,,,"Action, Drama, Fantasy",7.5,An ambitious minister (Nambiar) with designs to topple the puppet king (Pulimoottai Ramaswami) finds the popularity of the commander-in-chief (Nagaiah) and his favourite soldier (MGR) a ...                See full summary »,T.R. Sundaram,/name/nm0839046/,"M.G. Ramachandran, 
Anjali Devi, 
M.N. Nambiar, 
Chittor V. Nagaiah","/name/nm0707901/,/name/nm0222432/,/name/nm0620630/,/name/nm0619101/",12.0,
tt2904444,Dead Moon Circus Part 2,2013,,81 min,"Action, Fantasy",6.0,The exciting conclusion to the Dead Moon Circus story.,James Peniata,/name/nm3116036/,"Alex Acosta, 
Jessica Arapi, 
Hayley Beveridge, 
Madi Busch","/name/nm3507049/,/name/nm3116676/,/name/nm4422509/,/name/nm4049259/",12.0,
tt10306116,The Purger Justice,,,,"Action, Crime, Fantasy",,"On the outer rim of planet echo.A mutant outlaw smuggler and her alien comrade,plan to out wit the law.But Marshall deacon and deputy Westcote head full on.Abundant with rage the villainous two await our heroes.","Stevie Alexandria Maxwell, 
Paul Van Beaumont",/name/nm6213844/,"Mark Sears, 
David J Biscoe, 
Stevie Alexandria Maxwell, 
Paul Van Beaumont","/name/nm3931235/,/name/nm6458405/,/name/nm6018519/,/name/nm6213844/,/name/nm3931235/",,
tt1168705,"Fight! Batman, Fight!",1973,,,"Action, Fantasy",6.4,Add a Plot,Romeo N. Galang,/name/nm0301602/,"Victor Wood, 
Lotis Key, 
Rod Navarro, 
Pinky Montilla","/name/nm1047421/,/name/nm0450754/,/name/nm0623009/,/name/nm2529785/",28.0,
tt0482063,Pepeng Kuryente,1988,,,"Action, Fantasy",3.8,HIGH ELECTRIC - VOLTAGE THAT CIRCULATES WITHIN HIS BODY ENABLED THIS STRANGE MAN TO FIGHTS HIS ENEMIES SINGLE-HANDEDLY.,Jose Yandoc,/name/nm0945915/,"Ramon Revilla, 
Ramon 'Bong' Revilla Jr., 
Dante Rivero, 
Marissa Delgado","/name/nm0720898/,/name/nm1142519/,/name/nm0729461/,/name/nm0217022/",9.0,
tt3565148,Eternal Quon 3: The Complicity of Dreams,2011,,48 min,"Animation, Action, Fantasy",6.6,"A Strange Journey through the mind leads Quon to ancient Japan. A new Attractor is discovered, and while this dream state becomes more dangerous, so does the situation for their new would be ally.",Umanosuke Iida,/name/nm0407341/,"Leraldo Anzaldua, 
Greg Ayres, 
Jessica Boone, 
Elizabeth Bunch","/name/nm1453891/,/name/nm1364905/,/name/nm1365209/,/name/nm1510047/",124.0,
tt1470933,Wander Woman si ako!,1980,,,"Action, Fantasy",,A GORGEOUS FOREIGNER WITH A TWISTED TONGUE PLAYES COMIC-STRIP SUPERHEROINE TO HER FILIPINO FRIENDS IN THIS ACTION-FANTASY MOVIE.,Pablo Santiago,/name/nm0763626/,"Maria Teresa Carlson, 
Bembol Roco, 
Julie Ann Fortich, 
George Estregan","/name/nm1170388/,/name/nm0734368/,/name/nm1420163/,/name/nm0261738/",,
tt1847719,The Last Demon Slayer,2011,,,"Action, Adventure, Fantasy",,Add a Plot,Shaky González,/name/nm0327789/,"Dennis Haladyn, 
David Sakurai, 
Daniell Edwards, 
Maja Muhlack","/name/nm1795801/,/name/nm2077159/,/name/nm1839735/,/name/nm1195684/",,
tt0374891,"Mágico, el enviado de los dioses",1990,,79 min,"Action, Adventure, Fantasy",5.8,Add a Plot,Ángel Rodríguez Vázquez,/name/nm0735692/,"Roberto Cañedo, 
Ana Luisa Peluffo, 
Julia Patricia, 
Mágico","/name/nm0147436/,/name/nm0671381/,/name/nm1408985/,/name/nm3760964/",25.0,
tt0424341,Ang panday: Ikatlong yugto,1982,,,"Action, Adventure, Fantasy",5.9,The arrival of foreign created with an eye on the sky and came to conquer the world with the aim to return in the next life the Lord of Darkness Lizardo.,Fernando Poe Jr.,/name/nm0688093/,"Fernando Poe Jr., 
Lito Anzures, 
Bentot Jr., 
Dang Cecilio","/name/nm0688093/,/name/nm1163088/,/name/nm1346504/,/name/nm0147720/",28.0,
tt7391916,Doctor Monkey Battles the Werewolf,2015,,,"Action, Fantasy",,Add a Plot,Cong Jiang,/name/nm8355673/,"Zheng Yang, 
Liping Lü, 
Hu Die, 
Anthony Gavard","/name/nm5508932/,/name/nm0523733/,/name/nm9284301/,/name/nm8353910/",,
tt12205322,The Ghost Story: Love Redemption,2020,,82 min,"Action, Fantasy",7.8,"Pu Songling opens up three mysterious gates by writing stories, releasing a duplicate of a demon. During a fight between the duplicate and a goddess, the goddess loses her body and uses ...                See full summary »",Francis Nam,/name/nm1527103/,"Yaqi Zhang, 
Zixuan Zhang, 
Wong Mei Ki, 
Yu Sichu","/name/nm11250530/,/name/nm8642269/,/name/nm11524879/,/name/nm11793958/",6.0,
tt1612556,Kyôretsu môretsu! Kodai shôjo Dogu-chan matsuri! Supesharu mûbî edishon,2010,Not Rated,115 min,"Action, Comedy, Fantasy",5.8,"A stay-at-home nerd's dream comes true when he unearths a strange breastplate and awakens a sexy monster hunter named Dogoo, who brings him along her adventure with wacky monsters. (Japanese with English subtitles).",Noboru Iguchi,/name/nm1175724/,"Erika Yazawa, 
Masataka Kubota, 
Rina Kirishima, 
Tokio Emoto","/name/nm3539167/,/name/nm2953505/,/name/nm3585510/,/name/nm2320634/",35.0,
tt12906170,Open Doom Crescendo,2022,,175 min,"Action, Adventure, Fantasy",,People battling to the death in a seemingly endless wasteland searching for the Embodiment of Angst.,Terry Leung,/name/nm6192686/,"Xinkun Dai, 
Matias Rittatore, 
Pei Yao Xu, 
Ging Yu Kei","/name/nm9868571/,/name/nm6285389/,/name/nm11819644/,/name/nm13414503/",,
tt15156864,Jesus of Nazareth,II,,,"Action, Drama, Fantasy",,The demystified telling of the story of Jesus.,,,,,,
tt15128468,Real! A Ghostbusters Tale,2021,,95 min,"Action, Comedy, Fantasy",8.2,"When a Physics professor, a lab technician and a university deadbeat find that the only apartment they can afford is one of the most haunted places in Rome, who are they gonna call?","Cristian Calabretta, 
Edoardo Stoppacciaro",/name/nm5092062/,"Alessandro Budroni, 
Fabio Cavalieri, 
Mario Cordova, 
Sergio Di Giulio","/name/nm10073533/,/name/nm7581635/,/name/nm12795983/,/name/nm1005490/,/name/nm0223913/",16.0,
tt14824766,Cupid Vulcan,,,,"Action, Comedy, Fantasy",,An MMA fighter and his ex-wife rediscover and rekindle their love due to serendipity brought about by a guardian angel called Cupid Vulcan.,Xiyad Quwais,/name/nm9414312/,Xiyad Quwais,/name/nm9414312/,,
tt0484010,Yamajaathakudu,1999,Not Rated,140 min,"Action, Comedy, Fantasy",5.2,Add a Plot,Nimmala Shankar,/name/nm3033005/,"Mohan Babu, 
Monica Bedi, 
Tanikella Bharani, 
Brahmanandam","/name/nm0595934/,/name/nm1005696/,/name/nm0080238/,/name/nm0103977/",595.0,
tt0392395,Malkoçoglu - kurt bey,1972,,89 min,"Action, Adventure, Fantasy",4.4,Add a Plot,Süreyya Duru,/name/nm0244421/,"Serdar Gökhan, 
Perihan Savas, 
Hayati Hamzaoglu, 
Tufan Giray","/name/nm0351366/,/name/nm0767491/,/name/nm0359129/,/name/nm0320840/",150.0,
tt13510214,Water Margin,,,,"Action, Adventure, Fantasy",,A group of outlaws come together to resist an oppressive government.,Shinsuke Sato,/name/nm0766263/,,,,
tt2193225,The Return of the Loch Ness Monster from Outer Space,2012,,79 min,"Action, Comedy, Fantasy",7.5,"A group of beach goers discover the mystery of a Loch Ness Monster in the ocean. Further investigation shows that this is only one of a whole planet full of them, and they aren't too happy with Earth.",Stanislov Stanislovski,/name/nm4863376/,"Kaleigh Baugh, 
Melissa Chasteen, 
Vincent DeMarco, 
Ashley Dougherty","/name/nm4917463/,/name/nm4933307/,/name/nm5077121/,/name/nm4709549/",17.0,
tt5310572,Pride of the Fist,,,,"Action, Fantasy",,"The most lethal gangs in the city have been summoned to participate in a citywide underground tournament held by the kingpin of the underworld, Lord Anarchy. Tensions will rise and ...                See full summary »",Jason S. Williams,/name/nm3996066/,"Philip Michael, 
Elizabeth June, 
Sachiko Ishida, 
Tess Kielhamer","/name/nm2212617/,/name/nm1631856/,/name/nm3227662/,/name/nm4178569/",,
tt6998510,Legend of Fist of the North Star,1993,,76 min,"Action, Drama, Fantasy",,"South Korean live action adaption of the ultraviolent post-apocalyptic manga Fist of the North Star, for children.",,,,,,
tt9737258,Usuzumizakura: Garo,2018,,82 min,"Animation, Action, Fantasy",5.6,"Set during the Heian Period, Kyo is a beautiful city that is proud of its glory. Two beautiful onmyouji meet, and the sad and short-lived beautiful cherry blossom starts to stir after 1000 years.",Satoshi Nishimura,/name/nm0632763/,"Keisuke Higashi, 
Ken'yû Horiuchi, 
Jôji Nakata, 
Masei Nakayama","/name/nm10457229/,/name/nm0394723/,/name/nm0620124/,/name/nm2865703/",20.0,
tt0177889,Koltsa Almanzora,1972,,61 min,"Action, Family, Fantasy",6.3,Add a Plot,Igor Voznesensky,/name/nm0903944/,"Svetlana Smirnova, 
Mikhail Kononov, 
Valentina Talyzina, 
Lyudmila Dmitrieva","/name/nm0807083/,/name/nm0465244/,/name/nm0848349/,/name/nm0229403/",40.0,
tt1528314,The Living and the Dead,,,,"Action, Adventure, Fantasy",,An original sequel based on the 1931 film Frankenstein. The inspired and completely original thriller follows the lives of Doctor and monster as they navigate their found worlds post ...                See full summary »,,,,,,
