movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt18884646,Worlds Apart,2020,,45 min,"Animation, Action, Game-Show",,"War with an alien species known as the Droug has torn apart the world of Alvatros. Sam finds an enemy called Varek who takes him into the dystopian world. He meets Krista, a girl trying to ...                See full summary »",David R.B.,/name/nm11152821/,,,,
